asu	qq	cc
55410329	123	123
57179848	123	123
12963980	123	123
59062364	123	123
35979522	123	123
52469211	123	123
52316246	123	123
47825531	123	123
3148616	123	123
32336014	123	123
13237599	123	123
49846252	123	123
83537919	123	123
93934449	123	123
29188063	123	123
70989702	123	123
29997964	123	123
70124602	123	123
72037527	123	123
74877653	123	123
14486088	123	123
77211348	123	123
72349216	123	123
72129292	123	123
86349423	123	123
51607719	123	123
42445641	123	123
31339218	123	123
14414079	123	123
75897012	123	123
47831501	123	123
2558160	123	123
92971583	123	123
8806376	123	123
96194143	123	123
78206372	123	123
57340790	123	123
86883447	123	123
37407234	123	123
1300093	123	123
70406621	123	123
97684347	123	123
83415414	123	123
63317088	123	123
92592901	123	123
43022106	123	123
27665089	123	123
41670505	123	123
84614706	123	123
31492649	123	123
2639402	123	123
68675840	123	123
92998222	123	123
12739502	123	123
68173496	123	123
23255743	123	123
59127413	123	123
52833655	123	123
48283723	123	123
46842464	123	123
70776440	123	123
6949426	123	123
36188070	123	123
70858873	123	123
4113033	123	123
10057304	123	123
35329797	123	123
66301146	123	123
61464394	123	123
89279495	123	123
55110975	123	123
37701577	123	123
15668835	123	123
11535656	123	123
60292652	123	123
43668227	123	123
80594261	123	123
61305697	123	123
14465463	123	123
99906681	123	123
98053262	123	123
40526492	123	123
14947428	123	123
33937399	123	123
99563940	123	123
5362486	123	123
45801257	123	123
77735134	123	123
90310878	123	123
39539635	123	123
50709459	123	123
76772745	123	123
90211793	123	123
23545279	123	123
32530832	123	123
67242326	123	123
80956974	123	123
54924156	123	123
39185709	123	123
82458021	123	123
98959569	123	123
11416839	123	123
94597566	123	123
3209570	123	123
62986359	123	123
23304878	123	123
53531535	123	123
10455404	123	123
98273290	123	123
58840943	123	123
99525440	123	123
89416232	123	123
41102474	123	123
92698475	123	123
82965926	123	123
74860511	123	123
84823152	123	123
98524456	123	123
64042397	123	123
89328982	123	123
48863702	123	123
9965987	123	123
83705895	123	123
11635372	123	123
50074740	123	123
89748059	123	123
77222122	123	123
18747453	123	123
40928179	123	123
30891442	123	123
57803114	123	123
430783	123	123
33244241	123	123
22036767	123	123
86701613	123	123
32145812	123	123
7271007	123	123
66107603	123	123
1037194	123	123
22377726	123	123
59328140	123	123
2344319	123	123
29756630	123	123
38451511	123	123
3977375	123	123
24717815	123	123
94374526	123	123
60577129	123	123
61182706	123	123
68694539	123	123
63876312	123	123
53049191	123	123
65679615	123	123
28531551	123	123
6875393	123	123
7528959	123	123
36547021	123	123
36629432	123	123
36673343	123	123
1847398	123	123
39235574	123	123
76867089	123	123
88989581	123	123
45249374	123	123
1309747	123	123
52155680	123	123
32161268	123	123
59401898	123	123
89924908	123	123
90600789	123	123
34932611	123	123
60003452	123	123
91321655	123	123
68926947	123	123
97367358	123	123
32199695	123	123
24911902	123	123
14476626	123	123
94563835	123	123
92644660	123	123
95846809	123	123
76595045	123	123
7940101	123	123
2926545	123	123
40478402	123	123
59602266	123	123
98230245	123	123
71370897	123	123
56783386	123	123
54213218	123	123
60191129	123	123
17526248	123	123
19517410	123	123
71689822	123	123
16492202	123	123
98339971	123	123
18059179	123	123
3345582	123	123
33604043	123	123
30102468	123	123
5920026	123	123
8295998	123	123
32212005	123	123
92983950	123	123
21179069	123	123
50374241	123	123
56616175	123	123
83542794	123	123
83972448	123	123
99250739	123	123
60534991	123	123
93148033	123	123
2089469	123	123
91169499	123	123
7883931	123	123
61573638	123	123
97718339	123	123
92588695	123	123
98762911	123	123
51691833	123	123
51931095	123	123
60824868	123	123
42938476	123	123
46238128	123	123
45011243	123	123
13439738	123	123
54064321	123	123
63805061	123	123
1655646	123	123
27106087	123	123
48028044	123	123
89271372	123	123
96097992	123	123
38671121	123	123
76185264	123	123
36263780	123	123
95270109	123	123
78236982	123	123
48185688	123	123
38062150	123	123
82810702	123	123
86715908	123	123
92665520	123	123
30446423	123	123
92202290	123	123
16052580	123	123
73741995	123	123
46146213	123	123
70063434	123	123
96705416	123	123
8934420	123	123
57841724	123	123
56345370	123	123
43069179	123	123
78491490	123	123
75205424	123	123
18728397	123	123
78210244	123	123
44079519	123	123
64297889	123	123
41457786	123	123
71389765	123	123
3311368	123	123
43560302	123	123
69248049	123	123
95529285	123	123
84995803	123	123
27525772	123	123
28399787	123	123
23568473	123	123
88706730	123	123
93587506	123	123
12451836	123	123
17959263	123	123
77195582	123	123
72081869	123	123
2042527	123	123
6993294	123	123
29306116	123	123
17807267	123	123
46326019	123	123
63315625	123	123
87168536	123	123
8481651	123	123
63554658	123	123
30836854	123	123
72374621	123	123
70852560	123	123
50560229	123	123
82339047	123	123
12613892	123	123
13068065	123	123
3620741	123	123
33625141	123	123
42446145	123	123
41758854	123	123
56601426	123	123
69804169	123	123
53023377	123	123
66702577	123	123
40608754	123	123
91529503	123	123
88753917	123	123
62157422	123	123
1362436	123	123
60230512	123	123
4559521	123	123
93802173	123	123
71279982	123	123
75923153	123	123
13791593	123	123
50137955	123	123
62332906	123	123
43408882	123	123
72251491	123	123
68790711	123	123
7776103	123	123
72286318	123	123
18109753	123	123
17996899	123	123
27041689	123	123
35911987	123	123
80114099	123	123
11902209	123	123
56337167	123	123
85563413	123	123
19091780	123	123
308492	123	123
7659937	123	123
94350076	123	123
25670008	123	123
41906030	123	123
21240398	123	123
53569655	123	123
43105962	123	123
97188244	123	123
90170125	123	123
15326240	123	123
21888947	123	123
13895407	123	123
19046916	123	123
9076320	123	123
61133918	123	123
128061	123	123
37961286	123	123
40086446	123	123
44269781	123	123
20480739	123	123
50059536	123	123
31610360	123	123
65166688	123	123
42727303	123	123
58277703	123	123
36429427	123	123
67604473	123	123
35467385	123	123
34150022	123	123
11901954	123	123
26256115	123	123
96757197	123	123
19457542	123	123
76986524	123	123
32309471	123	123
90320811	123	123
79654026	123	123
88650307	123	123
9827456	123	123
68814245	123	123
28274563	123	123
96069592	123	123
62845253	123	123
19114714	123	123
35935281	123	123
28907339	123	123
69540844	123	123
43154673	123	123
61160947	123	123
13752358	123	123
58194113	123	123
7505471	123	123
6921712	123	123
23405302	123	123
40675789	123	123
18666961	123	123
24387791	123	123
26457319	123	123
18237020	123	123
95590646	123	123
14428125	123	123
69623544	123	123
24214882	123	123
41950849	123	123
57500944	123	123
53756670	123	123
23541877	123	123
84305554	123	123
10271720	123	123
23338493	123	123
16546548	123	123
60432167	123	123
19293458	123	123
3053088	123	123
66700562	123	123
8199612	123	123
55235387	123	123
78104123	123	123
58349019	123	123
17410	123	123
45722479	123	123
7213898	123	123
72862715	123	123
63028962	123	123
97423708	123	123
47637604	123	123
10716	123	123
14877577	123	123
99188799	123	123
18391295	123	123
25020882	123	123
19412535	123	123
89247428	123	123
71192108	123	123
31950443	123	123
35236374	123	123
74398821	123	123
16895692	123	123
37111208	123	123
36284037	123	123
98054424	123	123
55422240	123	123
26500732	123	123
5683478	123	123
68123214	123	123
18374273	123	123
16216705	123	123
94518530	123	123
792025	123	123
11664774	123	123
40288716	123	123
91446230	123	123
82507547	123	123
21537937	123	123
84592167	123	123
78394782	123	123
64925939	123	123
21565743	123	123
53971911	123	123
91829080	123	123
19489460	123	123
60166915	123	123
39538418	123	123
80318876	123	123
31124565	123	123
82795173	123	123
63076172	123	123
30687010	123	123
27618198	123	123
12775391	123	123
46098553	123	123
86900520	123	123
54577069	123	123
77725854	123	123
90055349	123	123
23867577	123	123
15077677	123	123
85926918	123	123
48979271	123	123
93242501	123	123
75153394	123	123
92877684	123	123
26160320	123	123
43858379	123	123
95353491	123	123
70645979	123	123
37912503	123	123
10084057	123	123
52094380	123	123
67710962	123	123
97292320	123	123
52917484	123	123
30051233	123	123
78475226	123	123
13738043	123	123
52048835	123	123
42103892	123	123
88246549	123	123
63764733	123	123
70568775	123	123
34881647	123	123
57052339	123	123
86738640	123	123
22625201	123	123
11287235	123	123
6965689	123	123
39066472	123	123
73171597	123	123
14972327	123	123
10000895	123	123
86046194	123	123
33715917	123	123
29621288	123	123
78103597	123	123
69408846	123	123
28194813	123	123
54459184	123	123
3533961	123	123
52787882	123	123
26526461	123	123
31308060	123	123
55017787	123	123
87576476	123	123
66710944	123	123
63469598	123	123
99478351	123	123
57939253	123	123
87639182	123	123
47046211	123	123
817010	123	123
92872059	123	123
38144994	123	123
33794738	123	123
78319537	123	123
48269637	123	123
22706616	123	123
40613447	123	123
12499990	123	123
82379304	123	123
42729621	123	123
4887562	123	123
1570091	123	123
20607895	123	123
67281694	123	123
65844684	123	123
96897007	123	123
63178268	123	123
94522387	123	123
78541982	123	123
87755008	123	123
7097970	123	123
53969288	123	123
66038885	123	123
34448556	123	123
20291991	123	123
88414454	123	123
68218682	123	123
5577520	123	123
20146613	123	123
74834340	123	123
21625081	123	123
47360606	123	123
61647297	123	123
78448853	123	123
79578301	123	123
33203325	123	123
57796835	123	123
84363149	123	123
36675236	123	123
52148172	123	123
33676542	123	123
41709461	123	123
77690224	123	123
59729784	123	123
98640980	123	123
60752716	123	123
31696270	123	123
71930048	123	123
12352508	123	123
96276703	123	123
13523179	123	123
59748381	123	123
30216870	123	123
97099016	123	123
15233501	123	123
92209657	123	123
73217902	123	123
2104387	123	123
1963586	123	123
54123377	123	123
1785586	123	123
36163584	123	123
45445766	123	123
46936169	123	123
36992439	123	123
19222967	123	123
22826828	123	123
8921323	123	123
82302140	123	123
25515993	123	123
92731559	123	123
20915910	123	123
79459922	123	123
42524754	123	123
37120547	123	123
45806633	123	123
30932998	123	123
47745783	123	123
18689171	123	123
59295170	123	123
59780656	123	123
73685435	123	123
12837349	123	123
57411817	123	123
83271812	123	123
41397510	123	123
37000646	123	123
49521823	123	123
16617581	123	123
44128146	123	123
14701700	123	123
89215046	123	123
46062683	123	123
30144309	123	123
78595632	123	123
96019983	123	123
71272683	123	123
44812060	123	123
76073316	123	123
53960594	123	123
41474175	123	123
32387066	123	123
6791526	123	123
26169196	123	123
77674397	123	123
71730119	123	123
35644817	123	123
61609652	123	123
9704667	123	123
16822196	123	123
21860489	123	123
17489048	123	123
10045048	123	123
11582469	123	123
78454432	123	123
17013505	123	123
64520161	123	123
24379525	123	123
32403944	123	123
1103472	123	123
99170561	123	123
86731032	123	123
54003918	123	123
84521663	123	123
48231881	123	123
88090949	123	123
86558388	123	123
86037271	123	123
36712407	123	123
68722053	123	123
5116091	123	123
70244341	123	123
59059457	123	123
25919239	123	123
61425604	123	123
87274034	123	123
8317479	123	123
34479269	123	123
22147890	123	123
48585992	123	123
65524639	123	123
30172074	123	123
62977485	123	123
79343759	123	123
64294765	123	123
79791996	123	123
4688069	123	123
29080440	123	123
99741999	123	123
40031161	123	123
93332685	123	123
4498054	123	123
11104034	123	123
15817638	123	123
12822415	123	123
37654885	123	123
10300801	123	123
80360132	123	123
40078741	123	123
97578013	123	123
26911280	123	123
38503238	123	123
56730742	123	123
35125538	123	123
72803082	123	123
99238838	123	123
61012059	123	123
82519991	123	123
19371726	123	123
90356865	123	123
20527201	123	123
2538167	123	123
17551673	123	123
70691408	123	123
37416608	123	123
73217323	123	123
97852745	123	123
8304576	123	123
67266512	123	123
1179225	123	123
71801716	123	123
32058331	123	123
44993466	123	123
98003545	123	123
90711973	123	123
80973279	123	123
22855889	123	123
8045475	123	123
86102757	123	123
30705333	123	123
42465464	123	123
90913040	123	123
402443	123	123
57753034	123	123
99933342	123	123
74167639	123	123
36630365	123	123
42955515	123	123
88446515	123	123
20716041	123	123
62471393	123	123
84924423	123	123
51290610	123	123
39610467	123	123
31599085	123	123
78412529	123	123
94723603	123	123
22778040	123	123
31944291	123	123
29980116	123	123
62492310	123	123
56990920	123	123
29515953	123	123
23793244	123	123
7747130	123	123
21186252	123	123
64331495	123	123
45625942	123	123
93130864	123	123
72205422	123	123
45023503	123	123
96610500	123	123
66989236	123	123
22199722	123	123
63490686	123	123
37006042	123	123
86677309	123	123
43300387	123	123
23116097	123	123
5147737	123	123
45998177	123	123
67926352	123	123
41775173	123	123
93311154	123	123
33365817	123	123
44220700	123	123
73037124	123	123
16750213	123	123
53026979	123	123
34713305	123	123
79840519	123	123
75274526	123	123
56261863	123	123
15099908	123	123
62228126	123	123
70362478	123	123
32369099	123	123
63128507	123	123
36629193	123	123
36556449	123	123
40751670	123	123
98800298	123	123
86093360	123	123
17186638	123	123
61787982	123	123
49930170	123	123
2869947	123	123
72311433	123	123
74913238	123	123
78247051	123	123
25907357	123	123
88052169	123	123
90861581	123	123
53702236	123	123
58302681	123	123
91838567	123	123
10448845	123	123
91991193	123	123
73313224	123	123
85403197	123	123
62507595	123	123
10519375	123	123
39866356	123	123
12618569	123	123
53898391	123	123
32001010	123	123
72141111	123	123
68517700	123	123
31389023	123	123
19883228	123	123
78899547	123	123
60786189	123	123
55793325	123	123
5974552	123	123
91175589	123	123
33723433	123	123
78481876	123	123
29913730	123	123
93419362	123	123
19019094	123	123
88382596	123	123
14172420	123	123
92263279	123	123
7726448	123	123
60354924	123	123
70532569	123	123
70194388	123	123
47715349	123	123
3421987	123	123
43131887	123	123
9642411	123	123
83481870	123	123
87282261	123	123
30154264	123	123
30526133	123	123
11631675	123	123
29544567	123	123
16183591	123	123
40895168	123	123
60363584	123	123
5932400	123	123
80625255	123	123
16961448	123	123
4364354	123	123
78152784	123	123
31666185	123	123
85857867	123	123
42359788	123	123
25526635	123	123
51199658	123	123
65239598	123	123
9559793	123	123
34131314	123	123
24252525	123	123
31439877	123	123
7327566	123	123
22261462	123	123
47042217	123	123
73810018	123	123
80132295	123	123
20904151	123	123
71970594	123	123
96392104	123	123
67594558	123	123
94133702	123	123
57829484	123	123
13364044	123	123
78474775	123	123
2487327	123	123
76252107	123	123
60905721	123	123
41943861	123	123
97025951	123	123
86007392	123	123
60695486	123	123
48454952	123	123
71405695	123	123
36631729	123	123
86139873	123	123
39785839	123	123
12479262	123	123
6128304	123	123
8215657	123	123
33269516	123	123
23132263	123	123
70667170	123	123
79660500	123	123
21377885	123	123
74313817	123	123
9534051	123	123
81320209	123	123
3999778	123	123
13332182	123	123
57873852	123	123
71481637	123	123
86632443	123	123
9258160	123	123
79328635	123	123
32149392	123	123
88252816	123	123
11617615	123	123
11534778	123	123
13641341	123	123
55753595	123	123
67038179	123	123
66945713	123	123
73730682	123	123
8010410	123	123
50278412	123	123
84004970	123	123
97913781	123	123
45520094	123	123
10115982	123	123
42369999	123	123
25422738	123	123
92899513	123	123
63895142	123	123
95245423	123	123
66995569	123	123
50572963	123	123
68437244	123	123
10750529	123	123
86426212	123	123
38975813	123	123
78218573	123	123
7051300	123	123
93683629	123	123
80204518	123	123
14561571	123	123
21003228	123	123
7109178	123	123
17752102	123	123
70177587	123	123
89198912	123	123
44119379	123	123
34459909	123	123
67601746	123	123
2219582	123	123
95120558	123	123
3547777	123	123
67829162	123	123
60130118	123	123
67453	123	123
27037712	123	123
7771259	123	123
85941700	123	123
11989056	123	123
94420639	123	123
31588478	123	123
44351818	123	123
87882223	123	123
95585904	123	123
23033213	123	123
66009676	123	123
38226862	123	123
40726416	123	123
56283526	123	123
12691027	123	123
96952400	123	123
65372067	123	123
5116221	123	123
23451831	123	123
45088247	123	123
69614569	123	123
41101964	123	123
72388394	123	123
83867247	123	123
15344863	123	123
8966491	123	123
21407260	123	123
6226969	123	123
12992668	123	123
11549730	123	123
35842025	123	123
49712246	123	123
92020932	123	123
15393838	123	123
58430415	123	123
1875816	123	123
45371402	123	123
21272472	123	123
47464150	123	123
61831593	123	123
52272382	123	123
94413010	123	123
53770126	123	123
95837271	123	123
93138043	123	123
67712259	123	123
69194641	123	123
64356220	123	123
40068783	123	123
42905976	123	123
82958037	123	123
30350849	123	123
7445279	123	123
51807803	123	123
55214005	123	123
16557977	123	123
90722387	123	123
39317159	123	123
5517991	123	123
83591827	123	123
11677188	123	123
80557276	123	123
54920273	123	123
43300439	123	123
72006257	123	123
13594887	123	123
97403031	123	123
34841371	123	123
42547923	123	123
46013869	123	123
95791005	123	123
36824504	123	123
61716192	123	123
36786186	123	123
24329183	123	123
47603109	123	123
55087899	123	123
27148747	123	123
66046422	123	123
62608291	123	123
14831687	123	123
31977289	123	123
89636624	123	123
37706104	123	123
31770294	123	123
21458043	123	123
22622635	123	123
440375	123	123
18397814	123	123
30678024	123	123
1411483	123	123
88610810	123	123
2711811	123	123
50131798	123	123
22585671	123	123
49014889	123	123
96824340	123	123
64509265	123	123
34349224	123	123
48271264	123	123
42404217	123	123
50331364	123	123
76854409	123	123
65361528	123	123
18409043	123	123
5332666	123	123
48165498	123	123
99782093	123	123
51342451	123	123
42194298	123	123
12509364	123	123
4105778	123	123
87685507	123	123
449452	123	123
47753802	123	123
20366099	123	123
55431162	123	123
88449094	123	123
51155362	123	123
49750766	123	123
25284663	123	123
81434785	123	123
70024995	123	123
56381546	123	123
19326572	123	123
59722324	123	123
92947566	123	123
44413257	123	123
93109075	123	123
69968038	123	123
32927478	123	123
87787926	123	123
24253152	123	123
3122062	123	123
41144035	123	123
98896936	123	123
53007225	123	123
65523582	123	123
9599077	123	123
69994205	123	123
80888363	123	123
74082161	123	123
11250226	123	123
790386	123	123
31523058	123	123
78212964	123	123
6101626	123	123
94710361	123	123
72008252	123	123
61825093	123	123
63170448	123	123
70175757	123	123
74818507	123	123
94424320	123	123
79573086	123	123
18102140	123	123
33481862	123	123
1592843	123	123
8956050	123	123
59263933	123	123
64213095	123	123
81074605	123	123
68057678	123	123
51555877	123	123
12535308	123	123
41060387	123	123
51766720	123	123
70705698	123	123
7278263	123	123
68051507	123	123
60853956	123	123
96323452	123	123
45936131	123	123
61639392	123	123
77378562	123	123
25254679	123	123
376752	123	123
29308784	123	123
70643353	123	123
53559505	123	123
95381981	123	123
851459	123	123
68664780	123	123
10576988	123	123
91898779	123	123
24415834	123	123
37666119	123	123
91597039	123	123
94381826	123	123
41949524	123	123
52484216	123	123
80153092	123	123
1559555	123	123
36176391	123	123
61600309	123	123
18387552	123	123
31684551	123	123
31527589	123	123
54630305	123	123
98818104	123	123
38551762	123	123
30570764	123	123
5127941	123	123
93896488	123	123
19163923	123	123
72568827	123	123
51353200	123	123
84229329	123	123
7757436	123	123
37717736	123	123
48407850	123	123
63745207	123	123
21225395	123	123
83580830	123	123
87062166	123	123
29802950	123	123
90948	123	123
85716520	123	123
6504024	123	123
98219667	123	123
34454671	123	123
41406590	123	123
49241208	123	123
31809070	123	123
27816431	123	123
53988058	123	123
70144052	123	123
35716963	123	123
93099199	123	123
69226919	123	123
28022317	123	123
26861060	123	123
77503217	123	123
49103729	123	123
43857407	123	123
84617034	123	123
5692002	123	123
5824790	123	123
70266657	123	123
50701171	123	123
6789120	123	123
5782694	123	123
47475303	123	123
58494340	123	123
87423041	123	123
37584089	123	123
6456087	123	123
74376353	123	123
34423741	123	123
6628831	123	123
30024083	123	123
1639461	123	123
9607859	123	123
644969	123	123
88694679	123	123
73000086	123	123
58829155	123	123
57229750	123	123
37222513	123	123
30531550	123	123
31960225	123	123
31197009	123	123
51113700	123	123
82780104	123	123
38920725	123	123
7979672	123	123
14712666	123	123
74349936	123	123
21396035	123	123
96250002	123	123
68256619	123	123
88570213	123	123
53476700	123	123
84183761	123	123
33518193	123	123
50303687	123	123
15523820	123	123
89056878	123	123
15557706	123	123
45302236	123	123
13781003	123	123
63852058	123	123
42616141	123	123
91754651	123	123
4833058	123	123
8834976	123	123
737275	123	123
29011649	123	123
42455319	123	123
4467098	123	123
35705776	123	123
75013170	123	123
6782871	123	123
92917731	123	123
89708893	123	123
50439150	123	123
31744813	123	123
7692429	123	haha
66999223	123	123
76536080	123	123
98990707	123	123
45929160	123	123
50302102	123	123
25124948	123	123
12292524	123	123
47755066	123	123
11764192	123	123
72341860	123	123
21067915	123	123
12931403	123	123
31368026	123	123
30531603	123	123
47430801	123	123
17465755	123	123
16601918	123	123
